codigo_ocorrencia;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;total_recomendacoes
67053;INCIDENTE;FORTALEZA;CE;BRASIL;SBFZ;25/07/2017;12:43:00;0
67078;INCIDENTE;CURITIBA;PR;BRASIL;SBCT;26/07/2017;13:47:00;0
67066;ACIDENTE;COTIA;SP;BRASIL;SDNI;27/07/2017;18:43:00;0
67075;INCIDENTE GRAVE;VENÂNCIO AIRES;RS;BRASIL;;28/07/2017;17:05:00;0
67068;ACIDENTE;IPERÓ;SP;BRASIL;;30/07/2017;19:36:00;0
67129;INCIDENTE;NOVO PROGRESSO;PA;BRASIL;;30/07/2017;14:15:00;0
67077;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;01/08/2017;04:45:00;0
67086;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;01/08/2017;22:32:00;0
67100;ACIDENTE;SANTANA DO ARAGUAIA;PA;BRASIL;;01/08/2017;21:00:00;0
67098;INCIDENTE GRAVE;JUNDIAÍ;SP;BRASIL;SBJD;02/08/2017;21:10:00;0
67096;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;03/08/2017;11:30:00;0
67119;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;03/08/2017;12:43:00;0
67121;INCIDENTE;FORMOSA;GO;BRASIL;SWFR;04/08/2017;14:45:00;0
67101;INCIDENTE;FOZ DO IGUAÇU;PR;BRASIL;SBFI;05/08/2017;15:15:00;0
67114;ACIDENTE;BOCA DO ACRE;AM;BRASIL;SWNK;06/08/2017;21:00:00;0
67118;INCIDENTE GRAVE;TEÓFILO OTONI;MG;BRASIL;SNTO;08/08/2017;12:50:00;0
67127;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;08/08/2017;02:16:00;0
67136;INCIDENTE GRAVE;OURILÂNDIA DO NORTE;PA;BRASIL;SDOW;08/08/2017;16:00:00;0
67155;INCIDENTE;CUIABÁ;MT;BRASIL;SBCY;10/08/2017;23:19:00;0
67140;INCIDENTE;RIO BRANCO;AC;BRASIL;SBRB;11/08/2017;02:15:00;0
78821;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;11/08/2017;09:15:00;0
67137;ACIDENTE;LUZIÂNIA;GO;BRASIL;SWUZ;12/08/2017;20:30:00;2
78820;INCIDENTE;CAMPINAS;SP;BRASIL;SDAM;12/08/2017;23:00:00;0
67159;INCIDENTE;VITÓRIA DA CONQUISTA;BA;BRASIL;SBQV;16/08/2017;18:25:00;0
67152;INCIDENTE GRAVE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;;17/08/2017;12:50:00;1
67158;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;17/08/2017;19:35:00;0
67163;INCIDENTE;SÃO PAULO;SP;BRASIL;SBGR;20/08/2017;10:49:00;0
78800;ACIDENTE;PALMAS;TO;BRASIL;SDNB;20/08/2017;20:30:00;0
78816;INCIDENTE GRAVE;CUIABÁ;MT;BRASIL;SBCY;20/08/2017;13:10:00;0
77603;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;21/08/2017;04:09:00;0
77602;ACIDENTE;MANAUS;AM;BRASIL;SWFN;22/08/2017;21:30:00;1
77594;INCIDENTE;UBERLÂNDIA;MG;BRASIL;SBUL;27/08/2017;20:40:00;0
77595;INCIDENTE GRAVE;VILA VELHA;ES;BRASIL;;27/08/2017;19:00:00;0
77586;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;29/08/2017;13:30:00;0
77587;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;29/08/2017;12:49:00;0
77580;INCIDENTE;LENÇÓIS;BA;BRASIL;SBLE;31/08/2017;13:10:00;0
77581;INCIDENTE GRAVE;MONTES CLAROS;MG;BRASIL;;31/08/2017;20:15:00;0
78822;INCIDENTE;RECIFE;PE;BRASIL;SBRF;01/09/2017;19:25:00;0
77575;INCIDENTE;JUARA;MT;BRASIL;;02/09/2017;09:50:00;0
77576;ACIDENTE;SÃO FRANCISCO DE SALES;MG;BRASIL;;02/09/2017;18:30:00;0
80387;ACIDENTE;GETÚLIO VARGAS;RS;BRASIL;SWGL;02/09/2017;21:20:00;0
77571;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;03/09/2017;11:20:00;0
77572;ACIDENTE;ITAÍ;SP;BRASIL;SDEE;03/09/2017;20:00:00;0
77573;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;03/09/2017;16:00:00;0
77568;INCIDENTE GRAVE;PEDRALVA;MG;BRASIL;;05/09/2017;19:00:00;0
77569;INCIDENTE;ARAPONGAS;PR;BRASIL;;05/09/2017;14:17:00;0
77562;ACIDENTE;PERDIZES;MG;BRASIL;;06/09/2017;09:50:00;0
77565;INCIDENTE GRAVE;VÁRZEA GRANDE;MT;BRASIL;SBCY;06/09/2017;17:46:00;0
77553;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;07/09/2017;15:46:00;0
77554;ACIDENTE;SANTARÉM;PA;BRASIL;;07/09/2017;19:40:00;1
77556;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;07/09/2017;20:01:00;0
77544;ACIDENTE;SÃO SEBASTIÃO DA BOA VISTA;PA;BRASIL;;08/09/2017;13:00:00;2
77550;INCIDENTE;LONDRINA;PR;BRASIL;;08/09/2017;19:05:00;0
77552;INCIDENTE;MARITUBA;PA;BRASIL;SNYP;08/09/2017;14:30:00;0
77542;ACIDENTE;PETROLINA;PE;BRASIL;SBPL;09/09/2017;13:56:00;0
77535;INCIDENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;SBSJ;11/09/2017;13:00:00;0
77536;INCIDENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;SBSJ;11/09/2017;13:05:00;0
77537;INCIDENTE;JOINVILLE;SC;BRASIL;SBJV;11/09/2017;20:03:00;0
77521;INCIDENTE GRAVE;CATALÃO;GO;BRASIL;SWKT;15/09/2017;16:00:00;0
77522;ACIDENTE;CARACARAÍ;RR;BRASIL;;15/09/2017;15:00:00;0
77524;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;15/09/2017;21:30:00;0
77515;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;17/09/2017;23:21:00;0
77513;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;18/09/2017;04:00:00;0
77510;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;19/09/2017;17:09:00;0
77504;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBPR;20/09/2017;17:40:00;0
77505;ACIDENTE;NOVO HAMBURGO;RS;BRASIL;SSNH;20/09/2017;14:15:00;1
77507;INCIDENTE;CURITIBA;PR;BRASIL;SBBI;20/09/2017;17:28:00;0
77500;ACIDENTE;SANTO ANTÔNIO DO LEVERGER;MT;BRASIL;SWLV;21/09/2017;10:20:00;0
77501;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;21/09/2017;22:00:00;0
77502;INCIDENTE GRAVE;MUCURI;BA;BRASIL;SNMU;21/09/2017;18:40:00;3
77503;INCIDENTE;PATOS DE MINAS;MG;BRASIL;SNPD;21/09/2017;21:20:00;0
77498;INCIDENTE;SÃO PAULO;SP;BRASIL;SIBH;22/09/2017;20:10:00;0
77495;ACIDENTE;FEIJÓ;AC;BRASIL;;23/09/2017;16:00:00;3
77492;INCIDENTE;VITÓRIA;ES;BRASIL;SBVT;24/09/2017;17:07:00;0
77494;INCIDENTE;ARARAQUARA;SP;BRASIL;SBAQ;24/09/2017;12:40:00;0
77487;ACIDENTE;CURITIBA;PR;BRASIL;SBBI;26/09/2017;19:01:00;3
77483;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;27/09/2017;21:00:00;0
77474;ACIDENTE;SÃO LUÍS DE MONTES BELOS;GO;BRASIL;;30/09/2017;16:15:00;1
77475;ACIDENTE;BELTERRA;PA;BRASIL;;30/09/2017;13:00:00;0
77470;ACIDENTE;FORMOSA;GO;BRASIL;SWFR;01/10/2017;13:30:00;1
77454;ACIDENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;SBSJ;07/10/2017;11:25:00;1
77452;ACIDENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;;09/10/2017;15:25:00;0
77450;ACIDENTE;LUCAS DO RIO VERDE;MT;BRASIL;SWSL;10/10/2017;11:30:00;3
77446;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;11/10/2017;13:20:00;0
77447;ACIDENTE;ITAITUBA;PA;BRASIL;;11/10/2017;16:00:00;0
77449;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;11/10/2017;16:37:00;0
77437;INCIDENTE;PORTO SEGURO;BA;BRASIL;SBPS;12/10/2017;14:20:00;0
77438;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;12/10/2017;11:40:00;1
77439;ACIDENTE;CAMPINAS;SP;BRASIL;SDAM;12/10/2017;19:00:00;0
77441;ACIDENTE;ATIBAIA;SP;BRASIL;SDTB;12/10/2017;15:40:00;1
77431;INCIDENTE GRAVE;MARINGÁ;PR;BRASIL;SBMG;15/10/2017;17:30:00;2
77429;ACIDENTE;BONFIM;RR;BRASIL;;16/10/2017;11:40:00;0
77424;ACIDENTE;NOVO AIRÃO;AM;BRASIL;;17/10/2017;15:40:00;0
77421;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;18/10/2017;17:40:00;0
77413;ACIDENTE;PONTA PORÃ;MS;BRASIL;SWGC;20/10/2017;18:45:00;0
77414;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;20/10/2017;07:00:00;0
77410;ACIDENTE;RIO NEGRINHO;SC;BRASIL;;21/10/2017;19:45:00;0
77407;ACIDENTE;ITAITUBA;PA;BRASIL;SBIH;22/10/2017;21:05:00;4
77402;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;23/10/2017;11:30:00;0
77404;INCIDENTE GRAVE;PORTO ALEGRE;RS;BRASIL;;23/10/2017;20:00:00;0
77398;ACIDENTE;ALTAMIRA;PA;BRASIL;;24/10/2017;12:30:00;0
77399;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;24/10/2017;19:24:00;0
77401;INCIDENTE;LONDRINA;PR;BRASIL;SSOK;24/10/2017;16:50:00;0
77394;INCIDENTE;ENTRE-IJUÍS;RS;BRASIL;;26/10/2017;19:00:00;0
77395;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;26/10/2017;11:50:00;0
77391;ACIDENTE;ALTO PARAÍSO DE GOIÁS;GO;BRASIL;SDXF;28/10/2017;11:55:00;3
77386;ACIDENTE;BARÃO;RS;BRASIL;;29/10/2017;11:00:00;0
77388;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;29/10/2017;18:25:00;0
77377;INCIDENTE;VITÓRIA;ES;BRASIL;SBVT;31/10/2017;21:18:00;0
77378;INCIDENTE GRAVE;JUIZ DE FORA;MG;BRASIL;SBJF;31/10/2017;20:43:00;0
77371;ACIDENTE;CANUTAMA;AM;BRASIL;SDKH;02/11/2017;19:30:00;1
77375;INCIDENTE GRAVE;MOSTARDAS;RS;BRASIL;;02/11/2017;19:30:00;0
77368;INCIDENTE;MARINGÁ;PR;BRASIL;SBMG;05/11/2017;16:38:00;0
77364;INCIDENTE;MONTES CLAROS;MG;BRASIL;SBMK;06/11/2017;19:10:00;0
77360;ACIDENTE;BOA VISTA DA APARECIDA;PR;BRASIL;;07/11/2017;21:35:00;0
77357;INCIDENTE;SALVADOR;BA;BRASIL;SBSV;09/11/2017;14:15:00;0
77353;ACIDENTE;ORÓS;CE;BRASIL;;10/11/2017;15:43:00;2
77354;ACIDENTE;GOIÁS;GO;BRASIL;;10/11/2017;16:27:00;1
77345;ACIDENTE;IGARASSU;PE;BRASIL;;11/11/2017;12:50:00;0
77348;INCIDENTE;RIO BRANCO;AC;BRASIL;SBRB;11/11/2017;05:16:00;0
77349;ACIDENTE;JI-PARANÁ;RO;BRASIL;SBJI;11/11/2017;20:40:00;0
77351;ACIDENTE;RESTINGA SECA;RS;BRASIL;;11/11/2017;00:00:00;0
77352;INCIDENTE;MONTES CLAROS;MG;BRASIL;SBMK;11/11/2017;16:48:00;0
77337;INCIDENTE GRAVE;JOÃO PESSOA;PB;BRASIL;SNJO;13/11/2017;13:40:00;0
77338;INCIDENTE;FLORESTÓPOLIS;PR;BRASIL;;13/11/2017;09:58:00;0
77333;ACIDENTE;ITÁPOLIS;SP;BRASIL;;14/11/2017;21:15:00;0
77329;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;15/11/2017;21:15:00;0
77331;INCIDENTE GRAVE;NOVA XAVANTINA;MT;BRASIL;;15/11/2017;12:30:00;0
77327;INCIDENTE;BOM JESUS;RN;BRASIL;;16/11/2017;17:30:00;0
77324;ACIDENTE;SANTARÉM;PA;BRASIL;SNCJ;17/11/2017;17:15:00;0
77320;INCIDENTE GRAVE;FOZ DO IGUAÇU;PR;BRASIL;SBFI;18/11/2017;02:47:00;3
77322;ACIDENTE;ARANDU;SP;BRASIL;;18/11/2017;17:00:00;0
77323;INCIDENTE;VITÓRIA;ES;BRASIL;SBVT;18/11/2017;21:59:00;0
77314;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;19/11/2017;09:42:00;0
77315;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;;19/11/2017;11:15:00;0
77316;ACIDENTE;SÃO PAULO;SP;BRASIL;SBMT;19/11/2017;12:10:00;1
77312;INCIDENTE;CARATINGA;MG;BRASIL;SNCT;20/11/2017;18:30:00;0
77311;INCIDENTE;TABATINGA;AM;BRASIL;SBTT;21/11/2017;19:30:00;0
77306;ACIDENTE;ITAITUBA;PA;BRASIL;;23/11/2017;20:50:00;0
77307;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;23/11/2017;23:00:00;0
77304;ACIDENTE;ARARI;MA;BRASIL;;24/11/2017;09:40:00;2
77301;ACIDENTE;UBARANA;SP;BRASIL;SDTO;25/11/2017;11:30:00;1
77303;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;25/11/2017;06:55:00;0
77297;INCIDENTE GRAVE;CORRENTINA;BA;BRASIL;;26/11/2017;10:00:00;0
77298;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;26/11/2017;23:40:00;0
77299;ACIDENTE;SÃO DESIDÉRIO;BA;BRASIL;;26/11/2017;12:30:00;0
77294;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;27/11/2017;18:40:00;0
77296;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;27/11/2017;13:30:00;0
77288;INCIDENTE;CURITIBA;PR;BRASIL;SBBI;28/11/2017;15:30:00;0
77289;INCIDENTE;VITÓRIA DA CONQUISTA;BA;BRASIL;SBQV;28/11/2017;00:00:00;0
77285;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;29/11/2017;21:35:00;0
77276;INCIDENTE GRAVE;BRASÍLIA;DF;BRASIL;SBBR;30/11/2017;08:37:00;3
77277;INCIDENTE GRAVE;PARÁ DE MINAS;MG;BRASIL;SNPA;30/11/2017;12:30:00;0
77278;ACIDENTE;MARINGÁ;PR;BRASIL;SBMG;30/11/2017;18:24:00;1
77281;INCIDENTE GRAVE;SÃO PAULO;SP;BRASIL;;30/11/2017;21:33:00;0
77264;ACIDENTE;PIRACICABA;SP;BRASIL;SDPW;03/12/2017;15:00:00;0
77265;ACIDENTE;TELÊMACO BORBA;PR;BRASIL;;03/12/2017;19:25:00;1
77267;ACIDENTE;ELDORADO;MS;BRASIL;SJFM;03/12/2017;20:45:00;0
77271;ACIDENTE;TUCUMÃ;PA;BRASIL;;03/12/2017;11:20:00;3
77258;INCIDENTE;BELO HORIZONTE;MG;BRASIL;;06/12/2017;17:34:00;0
77259;ACIDENTE;NAVEGANTES;SC;BRASIL;SBNF;06/12/2017;11:53:00;1
77256;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;07/12/2017;16:40:00;0
77257;INCIDENTE;FORTALEZA;CE;BRASIL;SBFZ;07/12/2017;17:10:00;0
77255;ACIDENTE;SÃO FÉLIX DO XINGU;PA;BRASIL;;08/12/2017;13:30:00;0
77248;INCIDENTE GRAVE;GOIÂNIA;GO;BRASIL;SBGO;09/12/2017;09:30:00;1
77249;INCIDENTE GRAVE;ERECHIM;RS;BRASIL;SSER;09/12/2017;13:18:00;0
77250;INCIDENTE;BARREIRAS;BA;BRASIL;SNDH;09/12/2017;17:30:00;0
77251;ACIDENTE;BAEPENDI;MG;BRASIL;;09/12/2017;11:15:00;0
77252;ACIDENTE;NOVA BANDEIRANTES;MT;BRASIL;;09/12/2017;13:30:00;0
77245;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;10/12/2017;11:52:00;0
77247;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;10/12/2017;13:30:00;0
77244;INCIDENTE GRAVE;CAMPINAS;SP;BRASIL;SDAM;11/12/2017;16:25:00;0
77239;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;13/12/2017;17:33:00;0
77230;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;15/12/2017;15:27:00;0
77211;INCIDENTE;CABO FRIO;RJ;BRASIL;SBCB;23/12/2017;13:15:00;0
77213;INCIDENTE GRAVE;CATUTI;MG;BRASIL;;23/12/2017;19:30:00;0
77208;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;26/12/2017;21:00:00;0
77209;INCIDENTE;SÃO PAULO;SP;BRASIL;SIBH;26/12/2017;14:16:00;0
77205;INCIDENTE;PORTO SEGURO;BA;BRASIL;;27/12/2017;16:20:00;0
77206;INCIDENTE GRAVE;EDÉIA;GO;BRASIL;;27/12/2017;09:15:00;0
77203;INCIDENTE;ARAGUAÍNA;TO;BRASIL;SWGN;28/12/2017;06:30:00;0
77202;INCIDENTE GRAVE;UBATUBA;SP;BRASIL;SDUB;29/12/2017;17:30:00;3
77200;ACIDENTE;DOM PEDRITO;RS;BRASIL;;30/12/2017;16:45:00;0
77607;INCIDENTE;PORTO SEGURO;BA;BRASIL;SBPS;03/01/2018;11:36:00;0
77608;INCIDENTE GRAVE;ARROIO GRANDE;RS;BRASIL;;03/01/2018;13:51:00;0
77610;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;SBGL;04/01/2018;23:38:00;0
77616;INCIDENTE GRAVE;PORTO SEGURO;BA;BRASIL;;04/01/2018;20:45:00;0
77617;INCIDENTE;CAMPO GRANDE;AL;BRASIL;SBCG;04/01/2018;20:44:00;0
77631;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;04/01/2018;16:08:00;0
77614;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;05/01/2018;03:17:00;0
77622;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;05/01/2018;19:00:00;0
77627;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;05/01/2018;16:20:00;0
77612;ACIDENTE;ITAPEMA;SC;BRASIL;;06/01/2018;10:30:00;0
77682;INCIDENTE;BELÉM;AL;BRASIL;SBBE;09/01/2018;23:39:00;0
77630;ACIDENTE;SÃO LOURENÇO DO SUL;RS;BRASIL;;10/01/2018;12:00:00;2
77638;ACIDENTE;DOM PEDRITO;RS;BRASIL;SSFC;10/01/2018;12:00:00;4
77639;ACIDENTE;DOM PEDRITO;RS;BRASIL;SSFC;10/01/2018;16:20:00;4
77637;INCIDENTE;BENTO GONÇALVES;RS;BRASIL;;11/01/2018;11:14:00;0
77632;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;12/01/2018;06:00:00;0
77642;ACIDENTE;LINHARES;ES;BRASIL;;13/01/2018;17:30:00;0
77672;ACIDENTE;FORMOSA DO RIO PRETO;BA;BRASIL;SNFS;13/01/2018;10:50:00;0
77636;ACIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;14/01/2018;10:18:00;1
77640;ACIDENTE;AQUIRAZ;CE;BRASIL;;15/01/2018;12:43:00;0
77641;INCIDENTE;VITÓRIA DA CONQUISTA;BA;BRASIL;;15/01/2018;23:30:00;0
77643;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;17/01/2018;09:05:00;0
77650;ACIDENTE;JUIZ DE FORA;MG;BRASIL;SBJF;18/01/2018;13:30:00;0
77656;INCIDENTE;CAMPO GRANDE;AL;BRASIL;SBCG;18/01/2018;20:28:00;0
77657;ACIDENTE;ITABELA;BA;BRASIL;;18/01/2018;11:15:00;0
77649;ACIDENTE;QUATRO IRMÃOS;RS;BRASIL;;19/01/2018;17:40:00;2
77686;ACIDENTE;GARIBALDI;RS;BRASIL;SSGA;19/01/2018;18:35:00;0
77653;ACIDENTE;VILA VELHA;ES;BRASIL;SIVU;21/01/2018;15:40:00;1
77676;INCIDENTE;BELÉM;AL;BRASIL;SBBE;21/01/2018;16:40:00;0
78461;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;21/01/2018;14:03:00;0
77678;ACIDENTE;RECIFE;PE;BRASIL;;23/01/2018;09:05:00;9
77697;ACIDENTE;ITAITUBA;PA;BRASIL;SNMD;23/01/2018;21:00:00;0
77701;INCIDENTE;ANÁPOLIS;GO;BRASIL;SWNS;23/01/2018;19:00:00;0
77689;INCIDENTE GRAVE;JUARA;MT;BRASIL;;25/01/2018;12:30:00;0
77663;ACIDENTE;INACIOLÂNDIA;GO;BRASIL;;26/01/2018;12:20:00;1
77684;ACIDENTE;ARROIO GRANDE;RS;BRASIL;5JTI;26/01/2018;09:00:00;2
77726;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;;28/01/2018;11:30:00;4
77763;INCIDENTE;MONTENEGRO;RS;BRASIL;;31/01/2018;13:30:00;0
77666;ACIDENTE;MATA;RS;BRASIL;;01/02/2018;18:10:00;0
77704;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;01/02/2018;13:50:00;0
77688;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;03/02/2018;15:00:00;0
77661;INCIDENTE;VITÓRIA;ES;BRASIL;SBVT;07/02/2018;07:37:00;0
77670;ACIDENTE;ITAITUBA;PA;BRASIL;;07/02/2018;15:30:00;2
77687;ACIDENTE;PENÁPOLIS;SP;BRASIL;;07/02/2018;12:10:00;3
77675;ACIDENTE;ARROIO GRANDE;RS;BRASIL;;08/02/2018;15:30:00;2
77705;INCIDENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;SBSR;08/02/2018;18:00:00;0
77667;ACIDENTE;RIBEIRÃO CASCALHEIRA;MT;BRASIL;;09/02/2018;14:00:00;1
77707;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;09/02/2018;19:07:00;0
77690;ACIDENTE;RIO BRANCO;AC;BRASIL;;11/02/2018;13:30:00;0
77685;ACIDENTE;ITAPETININGA;SP;BRASIL;;12/02/2018;21:30:00;1
77679;ACIDENTE;PASSO FUNDO;RS;BRASIL;;14/02/2018;17:15:00;0
77703;INCIDENTE GRAVE;PARAGUAÇU PAULISTA;SP;BRASIL;;14/02/2018;15:45:00;0
77698;ACIDENTE;CAMAPUÃ;MS;BRASIL;;15/02/2018;14:40:00;0
77680;ACIDENTE;PORTO UNIÃO;SC;BRASIL;;17/02/2018;18:30:00;0
77719;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;17/02/2018;19:46:00;0
77660;ACIDENTE;SÃO DESIDÉRIO;BA;BRASIL;;18/02/2018;19:15:00;2
77724;ACIDENTE;NOVO HORIZONTE;SC;BRASIL;SDNH;19/02/2018;10:10:00;2
77857;INCIDENTE;LIMA DUARTE;MG;BRASIL;SJXM;20/02/2018;14:00:00;0
77693;ACIDENTE;TANGARÁ DA SERRA;MT;BRASIL;;22/02/2018;14:00:00;1
77695;INCIDENTE GRAVE;BRASÍLIA;DF;BRASIL;SBBR;22/02/2018;11:00:00;2
77700;ACIDENTE;MANAUS;AM;BRASIL;;22/02/2018;13:10:00;2
77718;ACIDENTE;SANTA RITA DO NOVO DESTINO;GO;BRASIL;;22/02/2018;14:00:00;0
78181;INCIDENTE;SÃO PAULO;SP;BRASIL;;22/02/2018;16:30:00;0
77716;INCIDENTE;MANAUS;AM;BRASIL;SBEG;24/02/2018;21:05:00;0
77717;ACIDENTE;QUADRA;SP;BRASIL;;25/02/2018;14:30:00;1
77694;INCIDENTE GRAVE;SÃO PAULO;SP;BRASIL;SBSP;26/02/2018;22:30:00;0
77699;ACIDENTE;ENTRE-IJUÍS;RS;BRASIL;;26/02/2018;19:30:00;0
77691;ACIDENTE;BRASILÂNDIA;MS;BRASIL;;27/02/2018;12:40:00;0
77673;INCIDENTE GRAVE;PASSO FUNDO;RS;BRASIL;SBPF;28/02/2018;11:00:00;0
77696;ACIDENTE;ITAITUBA;PA;BRASIL;SNMD;28/02/2018;19:30:00;0
77702;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;01/03/2018;21:12:00;0
77710;ACIDENTE;OSÓRIO;RS;BRASIL;;04/03/2018;14:43:00;0
77729;INCIDENTE GRAVE;TEÓFILO OTONI;MG;BRASIL;SNTO;04/03/2018;20:40:00;0
77728;INCIDENTE GRAVE;TANGARÁ DA SERRA;MT;BRASIL;;06/03/2018;13:00:00;0
77731;ACIDENTE;AGUDO;RS;BRASIL;;06/03/2018;21:30:00;1
77733;ACIDENTE;SÃO DESIDÉRIO;BA;BRASIL;;07/03/2018;17:10:00;3
77734;INCIDENTE GRAVE;JOÃO PESSOA;PB;BRASIL;SNJO;07/03/2018;18:00:00;0
77736;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;07/03/2018;16:50:00;0
77730;INCIDENTE;NOBRES;MT;BRASIL;SWVZ;08/03/2018;14:30:00;0
77732;ACIDENTE;JOINVILLE;SC;BRASIL;;08/03/2018;18:55:00;0
77856;INCIDENTE;CACOAL;RO;BRASIL;SSKW;09/03/2018;22:40:00;0
77742;ACIDENTE;URUÇUÍ;PI;BRASIL;;10/03/2018;13:35:00;1
77740;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;11/03/2018;17:30:00;0
77741;ACIDENTE;CIANORTE;PR;BRASIL;;11/03/2018;12:25:00;1
77747;INCIDENTE;TATUÍ;SP;BRASIL;SDTF;11/03/2018;18:00:00;0
77743;ACIDENTE;JABOTICABAL;SP;BRASIL;;13/03/2018;13:00:00;0
77749;ACIDENTE;MONTES CLAROS;MG;BRASIL;;14/03/2018;15:30:00;0
77750;ACIDENTE;CURRALINHO;PA;BRASIL;;15/03/2018;15:00:00;2
77751;INCIDENTE;CAMPINAS;SP;BRASIL;SDAM;16/03/2018;15:35:00;0
77752;ACIDENTE;ORIXIMINÁ;PA;BRASIL;;16/03/2018;12:40:00;2
77753;ACIDENTE;AVANHANDAVA;SP;BRASIL;;16/03/2018;13:00:00;0
77754;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;SDVH;17/03/2018;15:20:00;0
77755;INCIDENTE GRAVE;MARAGOGI;AL;BRASIL;;18/03/2018;17:15:00;0
77756;INCIDENTE GRAVE;IGARASSU;PE;BRASIL;SIFC;18/03/2018;18:45:00;0
77757;INCIDENTE GRAVE;TORRES;RS;BRASIL;SBTR;18/03/2018;20:30:00;0
77761;INCIDENTE GRAVE;SINOP;MT;BRASIL;SWVR;18/03/2018;12:40:00;0
77771;ACIDENTE;SETUBINHA;MG;BRASIL;;18/03/2018;17:00:00;0
